"id","nome_completo","sexo","nota","titulo","id-2","tarefa_id","tarefa_moodle_id","turma_id","curso_id","professor_id","aluno_id","nota-2","data_entrega","data_limite","data_insercao","texto_extraido","numero_tentativas","sobek_grafo","coh_adjective_ratio","coh_flesch","coh_brunet","coh_honore","coh_negative_words","coh_positive_words","coh_yngve","coh_frazier","coh_cross_entropy"
758,"Renpet Péturs","0",520,"Ética",758,17,1,1,1,1,2431,520,"2022-05-02 15:32:01.946971",NULL,NULL,"Vou comecar este texto fazendo uma pergunta e a repondendo o que e Ética? a Ética e o estudo dos valores dos seres humanos e existem varios tipos de Ética como Ética moral, social,legal,politica,etc 

 nos seres humanos usamos a Ética para explicar muitos dos nososos comportamentos e clasificando se é um comportamento certo ou erado um exempol disso seria passar por um mendingo pedindo dinheiro na rua e se vocé der 

 o dinhero para o mendigo vocé estaria tendo um comportamento éticamente coreto e se não o fiser vocé estria agindo de maneira éticamente incoreta.

 agir de acordo com a lei nem sempre e agir de maneira etica justamente porque existem diversos tipos de etica forma como vocé se comporta perante a lei pode ser erada do ponto de vista juridico mais do ponto de vista social pode ser coreta 

 porque a lei muitas vezes e injusta com a população mais quando isso ocore e dever do povo se unir e enfrentar a lei para que ela mude e se torne mais Ética",NULL,NULL,0.09091,15.7622,11.09673,746.08969,0.15842,0.25743,3.20136,8,0.68512
759,"Thot Oddss","0",880,"Bullying",759,171,1,1,1,1,2433,880,"2022-05-02 15:26:35.797481",NULL,NULL,"O bullying, palavra inglesa que significa intimidação, é um dos maiores problemas presente na nossa sociedade. Podendo ser uma agressão tanto verbal quanto física e essa prática está presente, majoritariamente, nas escolas e ambientes de ensino. As pessoas que executam o bullying, o fazem para impor seu poder sobre um indivíduo mais frágil atrávez de constantes ameaças, agressões, humilhações e insultos tendo assim um controle sobre este indivíduo. Durando meses ou até mesmo anos, na maioria dos casos essas vítimas sofrem em silêncio.

De acordo com uma pesquisa feita em 2015, do Instituto Brasileiro de Geografia e Estatística (IBGE), os entrevistados em sua maioria informaram já terem práticado o bullying, e isso, não apenas nas escolas mas em qualquer ambiente que frequentavam. Os meninos são mais provocadores ocupando uma porcentagem onde 24,2% ja práticaram esse ato, enquanto as alunas ocupam apenas 15,6% . Essa infelicidade é mais comum de se ocorrer em escolas privadas onde 21,2% dos entrevistados falaram ja ter sofrindo neste meio escolar.

A maneira como o bullying afeta um individuo pode trazer diversos problemas irreversiveis, entre eles, problemas de autoestima, depressão e agravamento da ansiedade e problemas com confiança. Os jovens que sofrem bullying nas escolas tem a tendência a se tornarem adultos muito inseguros e adiquirirem um comportamento agressivo. A exclusão social é um tipo indireto muito comum entre jovens mulheres e muitas vezes é imperceptivel aos olhos de quem pratica. 

Apesar de já existirem leis para combater o bullying, as escolas e o governo deveria contribuir para o extermínio desta prática através de palestras com profissionais sobre o comportamento dos jovens nas escolas, auxílio psicológico para os alunos se sentirem confortáveis em falar sobre suas dificuldades, grupos de acolhimento nas escolas com o objetivo de acolher os estudantes e também para se sentirem confortaveis no meio escolar no intuito de mostrar que eles não estão sozinhos. Porém, também precisamos concientizar os pais (ou os responsáveis) para ajudarem a identificar diferença no comportamento dos seus filhos e juntamente com a escola tomarem as ações necessárias para que todos vivam em um ambiente agradável e acolhedor.",NULL,NULL,0.0659,18.27396,11.21673,1152.38684,0.515,0.44,3.23504,8.4,0.50098
760,"Nuít Halldórs","0",940,"Participação política: indispensável ou superada?",760,167,1,1,1,1,2279,940,"2022-05-02 13:59:59.735166",NULL,NULL,"A ditadura militar em 1964, foi marcada também pela proibição do voto direto. Atualmente, diferentemente dessa época, a participação politica é indispensavel para se ter uma sociedade democrática no qual todos possam se expressar livremente e que conheçam as pessoas os quais irão escolher para determinar o futuro do país.

 Em uma primeira análise, se torna indispensável a participação, pois somente com ela será possivel manisfestar sua opinião. Entretanto, somente o voto aberto não é suficiente para haver uma participação política, por exemplo, na república velha, existia o voto de cabresto, no qual os fazendeiros compravam os votos das pessoas mais pobres, seja por meio de dinheiro ou em troca de favores, assim tornando a voz dessas pessoas inativas.

 Em uma segunda análise, é necessário destacar como muitas pessoas não sabem em quem estão a escolher para governar. Logo, se tornam pessoas facilmente enganadas pelas manipulações midiáticas, feitas para conseguir o maior número de votos de pessoas desinformadas sobre o candidato, como por exemplo, nos movimentos facista e nazista, nos quais os meios de comunicação eram manipulados, assim as pessoas acreditavam somente naquilo que era transmitidos por tais candidatos.

Torna-se evidente, portanto a necessidade de uma boa forma de democracia e informação. Assim, torna-se imprecindível que o ministério da educação implemente na base comum curricular uma máteria na qual desenvolva o senso político dos alunos, para que no dia da decisão eles saibam como pesquisar e o impacto desse voto na política brasileira, logo tornando mais difícil o desenvolvimento de uma nova ditadura militar.",NULL,NULL,0.11067,12.85514,10.96856,1039.18725,0.26712,0.38356,3.05056,8.07143,0.45706
761,"Khepri Hjartars","0",-1.0,"O atendimento das necessidades de consumo dos brasileiros",761,197,1,1,1,1,3692,-1.0,"2022-12-05 22:10:59.742061",NULL,NULL,"Na socidade brasileira ha uma diferença muito grande quando se fala de necessidades de consumo, pois existem algumas classes sociais, que são a classe alta,classe media e a classe baixa.

A classe alto é a classe com padrão mais elevado , que tem como necessidade de consumo ter carros bonitos, varios imoveis, ter uma alimentação farta e com alimentos de um valor mais alto, alem de estudarem nos melhores colegios e faculdades.

Ja a classe media , tem como necessidade conseguir pagar por estudos bons, ter um carro economico, ter um valor do seu salrio que sobre ao final do mes, as vezes poder sair para comer, ter condiçoẽs de sair de ferias e aproveitar alguma praia, entre otras coisas,

E por fim a classe baixa, que é a classe que mais tem necessidades basicas, como ter uma casa para morar, ter alimento todos os dias em casa , ter luz, poder pagar a passegem de onibus para ir estudar,e também é a classe que mais enfrenta o desemprego que por consequencia traz a instabilidade financeira de muitas familias brasileiras.",NULL,NULL,0.09605,-103.84373,11.00007,916.48141,0.2973,0.34234,5.72772,10.5,0.55749
762,"Geb Anders","0",800,"Trabalho infantil na realidade brasileira",762,131,1,1,1,1,2402,800,"2022-04-30 11:38:40.681599",NULL,NULL,"A obra ""anne with an e"" nós traz uma crítica sobre o trabalho infantil, onde a protagonista trabalhava antes de ser adotada em casas de outras famílias em troca de comida e moradia sofrendo violência ainda pequena. A série se passa entre 1876 e 1881, o que diz muito sobre a época em que se passa, já que nessa época era comum abandonar os estudos. Por mais que a história se passe anos atrás ainda existe essa prática do trabalho infantil, apesar de ter diminúido.

Na obra vemos que a prática de deixar de estudar para trabalhar era muito comum, que não é muito diferente do que acontece hoje em dia com muitas crianças pobres, que muitas vezes devido a baixa renda familiar são obrigadas a trabalhar desde cedo e assumem responsábilidades muito novas, fazendo com que muitas larguem os estudos.

Eventualmente, isso está ligado a desigualdade social, onde filhos de famílias pobres se veem obrigados a trabalhar, por dirvesos motivos socias. No campo a prática de quem muitos desistirem dos estudos por falta de oportunidades é muito comum, muitas crianças não tem acesso ao transporte escolar, outro motivo para abandonando os estudos, consequência de que nem todas as estradas brasileiras possuem boas condições.

Levando em consideração esses aspectos, o governo deveria criar normas para que ajude famílias em situação de pobreza, como redes de apoio a famílias que não tem como deixar as crianças e acabam levando elas para trabalhar junto com elas, tendo atividades que incentivam a educação, mais oputunidades para as de baixa renda, pavimentando mais estradas das quatro regiões. A mídia também deveria contribuir divulgando casos de trabalho infantil, assim incentivando para que mais pessoas denunciem.",NULL,NULL,0.06859,5.38451,11.3227,947.91477,0.36646,0.31056,3.60797,8.5,0.47699
763,"Aether Gíslasdóttir","2",0,"Estrangeiro: sou eu, és tu, somos nós?",763,199,1,1,1,1,276,0,"2022-01-07 17:47:48.904711",NULL,NULL,"Segundo a Declaração Universal dos Direitos Humanos, Carta publicada em 1948 pela Organização das Nações Unidas (ONU), todos os seres humanos nascem livres, iguais em direitos e dignidade e devem agir com espírito fraterno uns para com os outros, não havendo distinção de qualquer espécie para o usufruto dos direitos concedidos aos sujeitos. Apesar das supracitadas garantias, comumente, muitos migrantes são vistos como diferentes em relação aos nativos do local para onde se deslocaram, devido à intolerância por parte dos indivíduos naturais do território, a qual é alusiva aos aspectos étnicos e culturais apresentados pelos estrangeiros - propriciando impacto no âmbito profissional -, e ao cidadão já padronizado na sociedade em que encontram-se, agora, inseridos. Entretanto, a xenofobia não é vivenciada apenas por pessoas oriundas de outros países, sendo experienciada em situações intranacionais e um problema aplicado ao contexto brasileiro.

Em primeira análise, deve-se pontuar que os estrangeiros, ao chegarem em um lugar onde não são nativos - e ainda quando já residem na localidade -, são, na maioria das vezes, considerados pela população local como diferentes das pessoas que nasceram no país. Essa distinção é justificada pelos indivíduos em virtude dos migrantes serem, geralmente, de etnia distinta da apresentada pela comunidade e por falarem outro idioma como primeira ou única língua e apresentarem tradições que não são praticadas ou habituais no espaço geográfico no qual se encontram, fatos que, infelizmente, influenciam propiciando uma maneira inferior e não fraternal como os não-nativos são tratados - resultando no não cumprimento dos direitos supracitados da Declaração Universal dos Direitos Humanos - e ofertando a eles oportunidades profissionais classificadas como marginalizadas, visto que os mesmo não são encarados como pertencentes ao território onde estão.

Além disso, o olhar ignorante das pessoas nascidas no local, julgando o estrangeiro como um sujeito que destaca-se inferiormente entre a população, é alusivo ao padrão de indivíduo da sociedade em questão, o qual é de acordo com a cultura e apresenta as características dos nativos. O desvio do modelo é capaz de provocar um sentimento de aversão ao migrante pleos moradores da localidade, que, por sua vez, não está atrelado somente a uma migração internacional, mas também à situações em que os estrangeiros são oriundos de outros estados do país. Um exemplo é o observado no Brasil, onde muitos locais têm sotaques marcantes, fato que propicia a vivência de atos xenófobos por habitantes dessas localidades quando esses visitam outras regiões nacionais, isso devido à diferença cultural regional e o consequente preconceito que julga como errada e estranha a diversidade de tradições. 

Diante dos fatos abordados, sobre uma perspectiva mundial, faz-se mister que a ONU propicie o devido desfrute dos direitos humanos por todas as pessoas a partir da criação - por meio de parcerias com os Países-Membros da organização para a arrecadação de verbas - de campanhas que visem conscientizar toda a população de suas garantias. Em uma análise nacional, o Ministério da Educação, orgão responsável pelo currículo escolar, deve incluir nas matrizes curriculares desde a educação básica conteúdos que possibilitem o contato dos brasileiros com a diversidade cultural, étnica e racial apresentada pela sociedade, com a finalidade de que o respeito ao próximo e às diferenças seja um valor a começar da infância e a contribuir para a formação de um mundo mais igualitário e empático.",NULL,NULL,0.08905,-22.18254,11.65261,1237.49249,0.27152,0.49338,3.76375,8.25,0.45867
764,"Nut Erlends","0",-1.0,"Trabalho infantil na realidade brasileira",764,131,1,1,1,1,2284,-1.0,"2022-04-28 21:12:36.133787",NULL,NULL,"A curta-metragem ""10 Centavos""retrata a história de um menino que trabalha como guardador de carros no centro histórico de Salvador. Para além da curta, sabe-se que são comuns os casos de trabalho infantil no brasil, tendo em vista os altos índices de pobreza e a baixa qualidade de educação. 

A priori, é relevante evidenciar os altos índices de pobreza como fator príncipal para problemática. De acordo com a FGV Social, quase 28 milhões de pessoas vivem em situação de vulnerabilidade econômica no Brasil. A pobreza é um fator estimulante para o trabalho infantil, tendo em vista a necessidade de auxiliar a renda familiar para suprir as deficiências familiares em prover acesso ao lazer a aos bens de consumo.

Ademais, vale ressaltar a baixa qualidade da educação como um outro fator, não menos importante, para potencialização do trabalho infantil. A percepção de baixa qualidade de ensino oferecido pelas escola públicas, tem como consequência uma não perspectiva de futuro, que atrelado a fatores externos, resulta no abandono escolar e consequentemente a entrada em trabalho informais. É importante ressaltar que, a evasão escolar tem como consequência o comprometimento do desenvolvimento cognitivo, intelectual e cultural.

Em virtude dos fatos mencionados, torna-se essencial a parceria entre o governo e a comunidade, elaborando projetos de leis contra a pobreza, investindo na infraestrutura e na qualidade de ensino das escolas públicas e conscientizando a comunidade sobre a importância de combater o trabalho infantil, amenizando então, os problemas que acarretam a problemática e, construindo uma sociedade mais fiel ao ECA (Estatuto da criança e do adolescente), que expões como necessária a educação e a boa qualidade de vida para as crianças e jovens.",NULL,NULL,0.11679,7.79405,11.6216,920.25084,0.34375,0.46875,3.16143,7,0.46991
765,"Sobek Eiríks","0",-1.0,"Democratização do acesso ao cinema",765,123,1,1,1,1,1978,-1.0,"2022-01-18 16:11:07.622871",NULL,NULL,"Nos tempos de Hoje podemos observar o qunto se faz ainda mais necessário ter uma presença digital em se seu negócio. Com a evolução da tecnologia as pessoas passam a maior parte do tempo em frente telas, seja de um smartphone, tablet ou computador.

Pensando nisso separei alguns dados, onde podemos analisar o quanto ser primordial a presença online de seu negócio.

Saiba que a ferramenta de busca Google é usada em 90% das pesquisas no Brasil, e que o Facebook possui 2.895 bilhoes de usuários no mundo, seguido pelo YouTube com 2.291 bilhões Instagram com 1.393 bilhão.

Diante disso podemos imaginar o quanto de possíveis clientes você poderá encontrar com a divulgação de seu produto ou serviço, fazendo com que mais pessoas venham conhecer seu trabalho apenas criando um perfil corporativo para sua empresa numa dessas plataformas.

Concluindo tudo isso, podemos observar que não se trata semente de uma rede social , mas sim de uma poderosissima ferramenta de marketing, que resultará em otimas vendas para seu negócio.",NULL,NULL,0.06061,-17.94614,10.28261,1224.89589,0.25556,0.33333,4.11532,9.5,0.57735
766,"Seshat Baldurs","0",800,"O atendimento das necessidades de consumo dos brasileiros",766,197,1,1,1,1,3795,800,"2022-10-23 15:47:08.902922",NULL,NULL,"     Desde os primórdios  o ser humano tem  como caracteristica  tentar ser mais que o outro, seja com algum adereço como antigamente, ou seja com um carro como hoje em dia por exemplo.  Hoje em dia principalmente neste momento de pandemia que vivemos as compras online  atigiram seu ápice, com a facilidade de fazer compras pelo celular ou computador . 

      E pelo fato que temos que pagar por quase tudo que usufruímos,  o consumismo ja se torno cultural a necessidade te estar sempre trocando de aparelho celular, carro, televisão, etc...  Empresas que investem em agilidade  nas entregas por exemplo estão a frente, existem varias em que você compra a noite e pela manha ja esta recebendo. Isto cria a necessidade de consumo e esta tornando cada vez mais obsoleta lojas fisicas estamos caminhando para um futuro totalmente informatizado em que na velocidade de um click estaremos recebendo a mercadoria em mãos.

      Saber criar a necessidade do consumidor em ter o seu produto, junto com um bom atendimento, qualidade e entrega. Quem trabalha com estas questões esta no caminho certo. Pois hoje em dia o consumidor esta bem mais criterioso e com a velocidade da informação se uma empresa lesar ou agir de ma fé com seu publico em um video ou postagem seu negócio pode ir por água a baixo,  buscar sempre o melhor para o consumiudor por tanto tem que ser a principal meta de qualquer organização, sempre olhar seu negócio com os olhos de cliente. E buscar estar sempre pronto para novas mudanças mercadologicas pois tudo muda constantimente, e tambem se manter em evolução constante para sempre estar pronto para sanar as necessidades e desejos dos clientes. Estamos vivendo o apicê do consumismo e quem souber surfar nesta onda ira se dar bem",NULL,NULL,0.05461,38.50647,11.35209,942.89162,0.20833,0.3869,2.87977,8.16667,0.56234
767,"Set Hannes","0",-1.0,"Cidadania e participação social",767,150,1,1,1,1,3122,-1.0,"2022-09-11 18:06:46.800998",NULL,NULL,"É notório que cidadania e a participação social faz com que a sociedade se desenvolva em prol do bem estar comum. Diante de tantos fatores relevantes destaca-se: a participação nas atividades do bairro, preocupação com o aumento da violência e a priorização da educação. 

 Sabe-se que a participação, o envolvimento com as atividades do bairro coloca cada cidadão mais próximo e com ativo em busca de melhoras para si e para a localidade que mora, procurando observar as necessidades primordiais que se necessita, seja ela ajudar uma família com necessidades por exemplo. 

 Além disso há a preocupação com o aumento da violência algo que vem deixando a sociedade com muita tristeza pois é um assunto que deve ser discutido e tomado providências imediatas para parar essa onda que vem destruindo muitas vidas. 

 É necessário ressaltar que a priorização da educação também é um tema muito conflitante e necessário se discutir , pois por meio da educação podemos extinguir muitos dos problemas sociais dos quais estamos vivendo. 

 Dessa forma a cidadania precisa da participação e engajamento de todos para que seja tomadas decisões e ações que beneficie a sociedade, colocando todos na igualdade .como diz na nossa Constituição Federal.",NULL,NULL,0.06599,17.96602,11.03664,827.39843,0.40385,0.47115,3.08997,8.41667,0.45643
768,"Aton Hannes","0",-1.0,"Corrupção",768,172,1,1,1,1,2043,-1.0,"2022-01-23 11:15:50.977749",NULL,NULL,"Atitude de fazer algo por uma gratificação, obtendo mais recompensas nas relacões, ferindo os pricípios éticos, morais e profissionais. Por uma questão da mídia, a corrupção é mais conhecido pela prática de servidores públicos, sendo um crime que vem ficando famoso e comum, por valores sociais que a nossa cultura passa como corretos.

 A corrupção sempre esteve presente na sociedade, mas com o passar dos anos vem se tornando vem se tornando mais presente, principalmente nos cargos públicos, como um atendiemnto médico mais rápido e fácil, ou insenção de multas por um dinheiro direto ao agente de segurança, levando em questão a baixa remuneração dos servidores.

Em 2020, a corrupção foi o motvo de 35% das exonerações de Policias Civis do Esrado de São Paulo, cerca de 329 policiais, números altos por ser um crime, ja tivemos números maiores nos anos anteriores, prejudicando toda a corporação e segurança, pois esconde crimes, dificulta a prisão de quadrilhas e a investigação fica mais dfícil

Por instintos de uma cultura social, onde ter mais vantagens que o outro é visto como um ganho, pensamento de superioridade, por valores como acumular ganhos e riquzas, muita das vezes a necessidade dessas opcões, resultam no artigo 333 do Código Penal.

Portanto, a Corrupção fere os princípios éticos, sociais, morais e profissionais, fazer um ato para o bem prório e com o intuído das vantagens sobre o próximo. Enquanto os valores forem ter e ser melhor que o próximo, a Corrupção sempre estará presente.",NULL,NULL,0.09388,0.89156,11.09636,895.93728,0.33793,0.6,3.99415,8.375,0.54554
769,"Hórus Ásgeirs","0",440,"Razão e emoção",769,10,1,1,1,1,1448,440,"2021-12-04 22:13:44.335205",NULL,NULL,"A razão faz os seres humanos a pensar muito antes de agir é tomar algumas decisões importantes para nossas vida, mas as vezes ela priva de vivermos situações é momentos únicos que só o calor do momento que fazemos movido pela emoção .

A emoção é tudo aquilo que sentimos no decorrer das nossas atitudes, atitude essas nas quais trazem alguns malefícios é acabam trazendo dores é traumas. isso nos faz recuar 

à sentir é se entregar por completo as suas emoções. 

A razão ela as vezes faz pensar que estamos protegidos se pensarmos com o máximo de cautela possível, fazendo nos resentir de viver de acordo com as emoções. 

A alternância de experiência entre eles cara com que a vida seja mais leve, mas ainda com responsabilidade.",NULL,NULL,0.03937,45.41032,10.07226,985.46595,0.25714,0.31429,2.86156,7.25,0.56076
770,"Rá Sveins","0",-1.0,"Desafios para conter a violência escolar no Brasil",770,201,1,1,1,1,4394,-1.0,"2023-05-15 14:15:44.981684",NULL,NULL,"Hoje o brasil registra vários casos de violência escolar e de ataque as escolas pelos próprios alunos, e isso vem se agravando ainda mais a cada dia. Mas os casos que mais ocorrem constantemente são ameaças de ataque, e proficionais trabalham para solucionar este problema que está a cada dia se agravando mais em nosso país.

Algumas respostas sobre oque poderia ter motivado estes estudantes, seria a questão de notas baixas, isso porque boa parte dos alunos costumam ficar chateados com notas ruins, e isso pode ser considerado um fator muito importante pois as notas que deveriam servir como diagnóstico do quanto ele precisa melhorar, ou até mesmo um sinal de alerta e fazer com que foque em se esforçar mais, muitos interpretam como uma ofensa e acabam ficando revoltados, e que acaba levando a violência e ameças. Também outro fator seria a falta de atenção psicológica. Segundo dados do senag.leg, o brasil registrou em 2023 uma média de 1 ataque por mês. Também há dados de 5 ataques fatais as escolas desde setembro de 2022 até abril de 2023, e estes dados podem ser vistos com mais detalhes no site: poder360.com.br. Ao todo foram cerca de 52 assassinatos em instituições brasileiras, sendo 7 neste ano. Alguns ataques que ocorreram recentemente aqui no brasil foi o ataque em uma creche em santa catarina sul do país. O crime ocorreu no dia 5 de abril onde pelo menos 4 crianças morreram durante o crime.

Talvez o motivo de todo esse crescimento a ataques em instituições brasileiras neste ano pode-se dizer que a pandemia tenha ajudado bastante já que, muitos estudantes ficaram sem qualquer tipo de comunicação com as escolas e mal saíam de suas casas e isso pode ter gerado muito estresse com a volta ás aulas. 2 anos e meio sem aulas presenciais é muito ruim para o psicológico de adolescente que está em fase de aprendizagem.

informações do site uol.com apontam que o governo deverá investir cerca de R$ 3 bi para combater os ataques as escolas, e que também estão atentos na internet para rastrear e punir qualquer indivíduo que incentive ou planeje tais atos. famílias e comunidade escolar podem se unir para fazer denúncias o mais rápido possível.",NULL,NULL,0.05149,32.7815,11.3504,952.84538,0.50711,0.32227,2.65006,7.95,0.47814
771,"Maahes Gunnars","0",360,"Ser homem ou ser mulher",771,15,1,1,1,1,3151,360,"2022-09-12 18:46:46.826328",NULL,NULL,"Em meados de 2020 o jornal fantástico fez uma reportagem a respeito das devastações que até hoje tem grande impacto nos biomas brasileiros. A partir da reportagem podemos concluir que, á umas grande negligência da sociedade brasileira, que não apoia arduamente projetos como MapBiomas. E do ministério do meio ambiente que não investiga mais precisamente o declineo dos biomas brasileiros.

Dessa forma sabemos que os biomas brasileiros estão em perigo. no ano de 2020 a devastação cresceu cerca de 14% no país todo, muito disso por negligencia do estado e por ações ilegais, muitas das devastações acontecem por incêndios que muitas vezes são criminosos mais uma vez afirmando o descaso do ministério do meio ambiente que não investiga é não da atenção o suficiente para os casos. 

De 1985 a 2019 o Brasil perdeu 13,4% da sua vegetação nativa, nesse meio tempo foi criada a OBMA, ela só está a baixo do ministério do meio ambiente, tem o poder de criar leis e de investigar o por quê de tanta devastação e a sociedade não a preciona, e talvez por isso o bioma brasileiro esteja cada vez mais devastado.

podemos concluir que mais interação e movimento do povo para precionar o ministério do meio ambiente e com mais palestras sobre os biomas e sobre como proteger ele são necessários para minimizar os estragos já feitos.",NULL,NULL,0.04889,22.304,11.34828,842.8654,0.36885,0.41803,3.40079,8.2,0.49089
772,"Geb Sigmunds","0",900,"Desafios para conter a violência escolar no Brasil",772,201,1,1,1,1,4452,900,"2023-05-15 17:03:58.21298",NULL,NULL,"No Brasil, a violência direcionada a professores e a alunos infelizmente e muito recorrente, tanto em forma de bullying como em casos de atentados. A violência pode ocorrer de diversas maneiras, por exemplo: brigas entre alunos decorrentes de discussões anteriores, brigas entre professores e alunos, entre outros. Entretanto, as agressões não são somente pela forma física, e se dão por diversas maneiras: físicas, mentais, psicológicas.

No Brasil atual os casos de atentados escolares tem crescido, esses que ocorrem em escolas tanto públicas quanto privadas. Então o problema é muito mais extenso do que a situação precária onde os estudantes de diversas escolas públicas estudam. Um dos problemas que causam esse tipo de comportamento agressivo é a superexposição dos jovens as mídias sociais e aplicativos de comunicação, que possibilitam um jovem que passa por uma situação mental complicada ter contato com outros que estão na mesma situação, em vez de buscar o tratamento correto.

O bullying também é um fator muito decorrente nas escolas atualmente, esse tipo de comportamento piora a situação de quem passa por um momento difícil, o que pode ocasionar casos de violência ou de agravamento da situação atual.

Diante da problemática da violência direcionada a professores e alunos nas escolas do Brasil, cabe a órgãos como o ministério da educação implementar medidas que visem a melhora na infraestrutura das escolas, bem como melhoras que visem a preservação de um bom estado psicológico dos alunos da rede pública de educação assim como programas que visem o restringimento de grupos em redes sociais que possuam teor criminoso ou que incentive de qualquer maneira atos violentos.",NULL,NULL,0.08745,2.76387,11.63603,774.38584,0.43243,0.37838,3.35321,8.1,0.45647
773,"Geb Björns","0",640,"Desafios para conter a violência escolar no Brasil",773,201,1,1,1,1,4388,640,"2023-05-15 13:21:34.578064",NULL,NULL,"A violência escolar se mostra muito frequente nos ultimos anos, notando que essa violência não é exclusiva para professores como sitado no ""Texto Motivacional 1"", a violêcia escolar pode ser aplicada entre os alunos com conflitos entre si ou com os professores, essa violência se da por influencia de terceiros que encorajam esse tipo de comportamento a crianças e adolecentes estudantes de escolas no Brasil.

Segundo dados do site ""g1.globo.br"", em 2019, 54% dos professores que foram entrevistados dizem ja ter sido vitimas de algum tipo de agressão, as mais comuns são agressão fisíca, verbal e assédio moral sem esquecer da descriminação, ja com relação aos alunos em 2017 cerca de 39% dos alunos entrevistados confirmaram que ja sofreram algum tipo de agressão, as mais comuns entre os estudantes é o ""bullying"", agressão verbal e fisíca, assédio moral etc. 

Os motivos para que esse fato são diversos, pois, a falta de controle e segunça, de alunos e professores é um grande problema que pode ocasionar em tragédias como o Massacre de Susano e o Massacre de Columbine, no qual ambos se assemelham. A grande parte das escolas publicas brasileiras, a maioria dos alunos são indivíduos em vulnerabilidade social.

Portanto, a violência nas escolas deve ter sua devida atenção das pessoas em geral, sendo esse alguns dos motivos para não termos a grande carência em segurança e auxilio do governo. Essa falta de atenção e investimento nas escolas faz com que o aluno não va por que quer, e sim por que é obrigado, faz os alunos serem desinteressados nos estudos ocasionando em muitos que largam a escola, logo essa situação tem que mudar para que avançaremos como um país bem desenvolvido.",NULL,NULL,0.07092,-2.4225,11.73714,702.71295,0.34568,0.34568,3.86383,7.875,0.51438
774,"Nekhbet Jóhanns","0",600,"O atendimento das necessidades de consumo dos brasileiros",774,197,1,1,1,1,3690,600,"2022-10-19 21:18:36.295048",NULL,NULL,"O capitalismo surgiu no século XV com o fim do feudalismo, sendo um poder economico que visava o lucro. Atualmente, o capitalismo é marcado pelo consumo exagerado da sociedade, fazendo com que muitas pessoas gastem  ou adquiram coisas desnecessárias para suas vidas.  Muitas vezes sonhamos com algo para suprir a necessidade de sempre estar atualizados, sendo com o melhor celular, com o carro do ano ou com as roupas de marcas, gerando cada vez mais desperdicío. 

Assim sendo, a necessidade pode ser básica e sem luxo, isso vai de cada um, não podemos se impor pelo  que a sociedade diz, ter o carro do ano ou as melhores coisas, temos que ter pensamento próprio e deixar o egoísmo de lado. Hoje em dia, a internet está com um papel importante com facilidade da informação onde encontramos tudo ao nosso acesso, desde páginas de compras, a produtos diversos,  tudo é bonito, mostramos de mais na Internet, parece que a grama do vizinho sempre é mais bonita que a nossa.

Dessa forma,entra o que fazemos com essas informações  se devemos se importar ou deixar de lado, e vivemos a vida com o que podemos ter.A vida seria melhor e bem mais vivida se a sociedade vive se o que tivemos. A necessidade do consumo pode ter influencia de vários fatores um deles já citamos aqui, nisso estamos falando o que realmente importa viver o básico. O excesso de consumo abusivo  em sociedade pode ter vários reflexos negativos, desde a compra em execesso de objetos para casa, até comida em excesso que na maioria vai fora, por isso temos que deixar o ego de lado e ver o que realmente é necessário.

 A nessidade de consumo por algo tem que ser visto como algo preocupante já que o capitalismo está presente na nossa sociedade. Devemos ter o necessário e deixar o egoísmo de lado e também pensar na sociedade e  não deixar a mesma impor o que devemos comprar ou não. A vida está nas escolhas e se tomar a certa todo mundo ganha.",NULL,NULL,0.04985,42.79066,12.14222,787.45636,0.21277,0.39894,3.3243,8.15,0.57019
775,"Qetesh Mikaelss","0",-1.0,"Participação política: indispensável ou superada?",775,167,1,1,1,1,2385,-1.0,"2022-04-22 14:53:00.96409",NULL,NULL,"O Brasil apresenta em seu contexto de conquistas legais um grande arcabouço de direitos , que estão contidos na Constituição Federal de 1988. Sendo assim, está Carta Magna apresenta uma Gama de diretrizes. Logo, por meio dela, é possível o desenvolvimento de uma Política Nacional baseada em direitos sociai de cidadania.

 A nossa sociedade tem papel importante na Política desse país. Evidência-se sua participação por meio de movimentos sociais. Haja vista que a mobilização popular também é uma expressão, e move a engrenagem política do país, a fim de buscar o desenvolvimento das Políticas Públicas.

 A regulamentação das leis são debatidas e devem contribuir para as necessidades do cidadão. Neste sentido, o cidadão brasileiro precisa desenvolver maior interesse por assuntos de sua comunidade , os quais visem o bem comum.Para tanto , os Conselhos Municipais de Direito são instâncias deliberativas, de sugestões e debates.

 É interessante e necessário que o cidadão busque o engajamento a uma sociedade política e organizada. Assim, trata-se de cidadãos dispostos à busca de conhecimento, capaz de colocá-los no debate sociocultural, econômico e político da nação. Por isso, é imprescindível que a motivação da sociedade seja por desenvolver e manter um posicionamento de conhecimento político. 

 Os brasileiros, portanto, detêm espaços políticos que favorecem as decisões mais aproximadas das necessidades que vivenciamos em nossa s comunidades e em nossos municípios. Estabelecendo assim um espaço de novas conquistas, baseadas em instâncias deliberativas e legais. Tendo ainda a oportunidade de conhecer seus direitos e deveres, ante as legislações vigentes ,e podendo contribuir para uma Política consciente e cidadã.",NULL,NULL,0.10547,20.09688,11.13599,988.64588,0.29139,0.50331,2.65144,7.25,0.53
